@relation Gabor_Edge_LDA

@attribute a0 numeric
@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute class {0,1,3,5,7,8,9,10,11,12,13,14,16,17,18,19,25,26,37,58,59,60,61,62,63,64,65,66,81,84,85,87,88,89,90,91,92,93,94,95,102,107,108,109,110,111,112,113,114,117,118,119,121,123,124,125,126,127,128,129,130,131,132,133,134,135,139,140,150,151,152,153,154,155,157,158,159,160,161,162,163,164,165,166,168,169,170,171,172,173,174,175,177,178,179,180,181,184,185,186,187,188,190,192,193,194,195,197,198,199,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,230,231,232,233,234,235,237,239,240,241,242,243,246,247,248,250,254,256,259,272,273,274,275,276,277,278,279,280,281,282,283,285,286,287,288,289,291,292,293,294,295,296,297,298,299,300,301,315,320,321,324,325,328,329,330,332,333,334,336,337,338,339,340,341,342,343,344,345,346,347,348,335,349,350,351,352,353,354,355,356,357,364,379,380,382,383,384,385,386,387,388,389,390,391,392,393,394,403,405,408,409,414,415,420,439,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,458,480,481,482,483,484,486,487,488,489,490,491,492,493,494,495,496,497,498,513,514,527,542,544,545,546,547,548,549,550,551,552,553,555,559,560,561,562,563,567,577,582,583,584,585,586,587,588,598,599,634,635,658,670,671}

@data
-7.883761,6.417684,-2.823138,2.940634,1.981603,8.450529,3.659859,-12.279589,-2.074705,5.495324,3.360246,1.383247,1.229639,3.533729,5.104576,-2.851125,-7.05132,-1.081371,0.454361,0.486881,0.348031,1.221425,-1.256317,1.234579,-1.445411,2.443767,-0.069005,0.775586,-2.543483,-0.033408,3.722181,0.775533,0.255204,-1.559735,1.531539,0.423047,-1.319055,0.151183,-1.009792,-0.453904,-0.948029,-1.739948,-0.973818,0.406839,2.598389,0.255968,0.386107,0.126098,0.742366,0.296353,0.329277,-0.190396,552
-8.061395,5.81123,-1.447518,1.551398,2.072267,6.994583,5.713266,-10.480031,-1.930026,6.004219,4.342294,1.471782,2.287064,4.48812,5.557203,-3.287133,-7.180511,-1.182556,1.202907,0.223406,1.131779,-0.556033,-2.791983,1.5914,-1.293817,2.390697,-0.035905,1.228976,-0.746235,-0.531132,3.072869,1.666413,1.149001,-0.75937,0.37809,-0.305247,-1.510184,0.804888,-1.420386,-1.049552,-0.333339,-3.09864,-0.226493,1.167171,-0.814884,0.02163,1.598495,-0.863508,0.10785,0.140996,0.441228,-0.448972,552
-8.742171,4.441915,-2.162898,3.945691,1.658429,8.152505,2.244533,-10.932303,-3.303334,5.653143,4.367653,2.275057,0.510749,4.035241,5.696135,-1.444999,-5.204487,-1.396834,1.092991,2.342424,0.512598,1.096781,-1.572479,1.402052,-0.210979,1.581339,0.062321,-1.322074,-3.003052,-0.6909,2.903262,0.14509,0.742249,-2.528959,-0.697605,-0.542669,-0.654897,0.159586,-0.345529,-0.138115,-1.085183,-1.196478,0.331436,0.284286,1.861153,1.833017,-0.935898,-0.326966,-1.23853,-0.17909,-0.11629,-0.139269,552
-7.828906,5.193568,-3.684722,3.909145,2.134708,6.396755,4.232198,-11.167605,-2.550209,5.908089,4.101337,1.609476,1.534556,4.959088,5.269948,-2.372241,-6.550605,-1.608035,0.827638,1.404086,0.353113,0.107192,-1.404373,0.419231,-2.620887,1.643971,-1.341777,-2.810846,-3.497181,-1.521775,3.270328,1.070727,1.98495,-2.065193,-0.215403,0.676179,-1.240482,0.508706,0.950749,0.42189,0.274339,-0.364042,0.104701,0.517121,2.964006,-0.636945,1.135087,0.960559,-0.93248,1.018194,-0.12303,0.925888,552
6.958937,2.056238,1.078093,-1.876631,-2.931847,1.407063,-3.368946,0.957327,2.611804,0.326282,7.13766,1.281181,2.698304,-3.059604,2.700654,-0.369593,-1.681353,-1.75923,1.755039,0.661035,-0.162575,-3.491005,-1.335504,0.415597,1.5106,0.102536,0.700221,0.515433,0.031569,0.29798,1.15417,-2.322072,-0.492137,2.430064,0.565631,-0.29618,-2.481043,1.243089,0.971221,-0.713052,-2.613501,0.98105,1.722841,2.860716,-1.200405,-1.496424,0.314556,-0.821112,-0.041826,-0.708203,-0.120611,-0.189577,553
6.383512,1.72607,2.38556,-0.684147,-1.809578,1.447431,-3.074445,0.474568,2.404488,0.406232,7.997597,0.729162,2.760664,-2.94835,0.228613,-0.018077,-1.789677,-3.171702,3.012139,0.185459,-0.83643,-2.946953,-2.269341,1.509988,1.742179,0.106318,0.716432,0.579791,-0.106956,0.484679,0.66161,-1.914421,-0.761328,2.928069,-1.51373,-0.031508,0.031134,-0.506462,-2.555617,2.077203,-2.427711,0.434059,0.428579,0.647598,-1.193109,-0.756585,0.770734,0.855928,0.937298,-0.19144,0.685091,0.115825,553
13.058743,-4.121484,-2.581897,-0.899717,-5.224129,0.862739,2.631474,-2.571193,-0.914173,-0.326731,-2.345339,-0.996026,3.254505,3.902545,-4.526921,1.386638,-2.03201,-0.295138,0.580168,4.107825,-2.050904,4.330866,0.491124,0.087558,-2.007485,1.614474,-0.071856,1.243277,3.259321,-1.742547,-2.640726,-0.495412,0.08484,1.413077,2.298713,-0.953918,0.567034,0.648448,-0.828869,-1.426353,-2.058575,0.159072,-1.130014,0.19786,-0.557948,-0.644661,0.881572,-0.625468,-0.333678,0.919771,-0.259531,0.460925,555
7.103341,2.416349,-2.080566,-3.980423,-9.839874,-1.47012,3.43118,-2.690182,2.49845,-0.951474,1.271048,-4.224762,-2.033685,2.490268,-0.408468,-1.74933,2.013164,0.753138,-4.160662,-5.332606,3.032143,2.979631,-0.879503,-2.391899,1.904201,0.406418,-4.812373,-3.079656,-0.527674,-1.172497,-2.097835,2.342756,-1.849882,-0.393168,-1.887799,2.138432,0.381316,4.125569,1.798321,1.106624,-1.129231,-0.157106,-4.729477,-0.942702,0.70404,-1.967456,-0.400474,-0.650107,-1.618015,-0.74538,-0.773732,-0.507115,555
11.382253,-2.800367,-2.020691,-1.65941,-7.081324,0.65259,1.990658,-2.310973,0.133892,-0.900402,-0.086343,-0.252708,3.004876,3.245922,-3.343287,0.839721,-0.324914,-0.62064,0.767689,3.009648,-3.05585,5.311823,0.598677,-0.543268,-1.39618,3.37933,-0.825121,1.055408,2.657455,-0.900601,-2.362661,0.22672,-1.134985,1.447107,1.424417,-0.139966,-0.508597,-0.356092,-0.906343,-0.751471,-1.454811,-0.281301,1.159613,1.066533,1.059434,0.084333,0.529938,0.009077,-0.892755,0.233486,0.473094,1.349719,555
-4.75263,-1.733614,1.024285,-2.253217,0.913933,0.387167,-2.578353,-2.506523,-0.005896,-1.700794,0.422604,-1.780976,0.877977,2.826006,0.52527,-1.605918,-1.969061,0.195277,-1.838847,-2.668599,-1.16228,-0.021358,0.309481,0.650442,0.163162,0.316565,1.149096,0.436571,0.527009,0.460951,1.34046,-0.397658,0.953307,0.10067,-1.039442,0.910877,-0.083726,1.119646,-0.192043,-1.701487,-0.053537,0.846327,1.03637,1.680384,0.109289,1.313026,-0.361274,1.506378,-0.297254,-0.142631,0.214296,1.028289,559
-7.084599,-2.588759,1.207302,-2.014501,0.914837,1.966586,0.333653,2.031914,0.816221,0.126071,-0.470988,1.969178,2.354758,2.676267,3.449955,-0.789269,2.646288,-2.20784,-0.427488,0.331105,-0.804799,-3.39088,2.151087,2.208276,1.584554,0.283369,-1.184048,2.927902,0.418231,-1.598984,-0.907667,0.080114,0.101654,-0.930801,0.519832,-2.923181,-1.700334,-0.539776,-0.392112,1.915474,-0.77467,-1.480956,3.437502,-0.172145,1.238197,0.482925,1.001432,0.248081,-0.006495,-0.156695,-0.297188,0.105222,560
-8.451934,-1.746571,-0.303196,-0.586685,2.320842,1.663854,-0.346841,1.813692,0.891553,1.267133,0.54301,1.746357,2.158359,3.130322,3.759918,-1.48893,1.178423,-2.602142,-0.13392,1.629965,-0.311043,-3.481996,2.359024,2.210947,1.187113,1.477852,-1.042244,3.349296,-2.075596,-3.21961,-1.397529,-1.917541,-0.802733,-2.018592,1.574153,-2.210913,-1.428133,1.208085,-0.813681,1.345878,0.115674,-2.279937,1.324234,-0.372778,-1.059316,0.302989,1.011296,-0.172344,-1.148641,0.371037,-1.710761,-1.62378,560
-4.908959,-2.670162,0.832581,-1.9791,2.567469,-0.438127,-2.347866,-3.66185,0.691458,-2.199128,-1.47661,-0.536986,1.828147,2.509111,0.131953,-1.445816,-0.388288,-1.154373,-1.130359,-2.654724,-2.48763,0.525929,0.853106,1.037045,0.962338,0.18885,-0.31424,1.78246,1.654647,0.690938,1.233037,0.637212,0.297491,0.940977,0.13946,2.883178,1.225697,-0.379496,-0.003449,-0.528547,1.035883,0.958164,0.78167,0.238966,-0.14417,1.249384,-0.527164,-0.788863,-0.472867,0.799775,-0.213523,2.701657,559
-2.857484,9.033394,2.152116,3.946862,7.69808,-6.298692,13.007617,4.852745,2.125453,-0.444428,-1.925742,0.779306,-3.715742,0.070762,0.180975,3.157379,-2.312546,-0.744904,5.353361,2.039532,0.596969,3.80907,-0.794518,1.089205,-3.823195,-4.067397,-3.940027,0.750848,-1.195024,4.116328,1.154031,-2.865354,-1.012797,1.419569,-0.731147,-2.243883,-0.99053,-0.968764,-0.014267,-1.246285,1.039191,-0.476377,1.122171,1.170884,2.213558,-0.241994,0.414282,0.523643,-0.212995,0.378847,-0.709764,-1.614101,561
-0.206354,5.238335,2.219614,-1.689368,-2.886635,0.881751,-5.50111,-2.132577,-3.727629,1.959769,2.308514,-1.328069,-7.353136,0.679072,-7.674772,1.701111,-2.91005,-5.079387,-0.795663,-2.675961,-0.308407,-1.686025,1.709004,-0.408671,1.360135,2.152079,3.698006,-2.372888,-0.24668,3.57891,3.208305,-2.536683,-1.424386,-0.538659,0.610471,-0.534246,0.765608,1.07911,0.124336,-2.117929,0.419389,-1.37207,1.702145,1.124904,0.075476,-0.900911,-1.233063,0.111281,0.677033,0.321992,0.456428,-0.847132,562
0.018666,4.262058,2.863579,-2.670847,-2.692841,0.1133,-3.834595,0.930696,-6.435126,0.572894,1.386139,-4.014301,-8.420313,1.808487,-6.736529,0.832941,-2.565934,-5.057817,0.864678,-0.76565,-0.456836,-2.608232,-1.59886,-0.385205,0.230359,3.899068,4.010942,-2.267952,-1.942625,4.498235,2.652597,0.489294,0.492245,-1.429323,0.346325,-1.821344,0.076707,0.012728,1.640388,-4.041703,2.474505,-0.641598,1.993274,-0.307156,-0.895926,-1.322909,-3.761586,-0.192988,0.469824,-0.818789,4.791517,-1.341529,562
5.461541,2.583593,0.145604,0.389335,-4.286098,2.982334,-2.795443,-0.82724,-1.348444,3.285232,5.35163,4.511097,3.243447,2.475028,1.256186,-2.518074,1.323773,2.303686,0.223683,1.722596,0.798494,-0.048407,4.137031,-0.532818,0.831263,-0.08686,0.394279,0.424246,-1.736124,1.430029,0.020641,-1.43678,-0.003117,1.370013,1.404373,0.664185,-1.458944,-0.608582,0.123803,-1.08005,-0.311929,-1.151015,-2.417638,0.001506,-1.117225,0.125838,-0.708314,-1.553349,2.377239,0.478268,0.630308,-0.448511,563
5.740386,2.738983,1.230657,-0.265811,-4.154865,1.613913,-2.420325,-1.660613,-1.015412,2.375904,4.452724,3.202521,2.375491,0.860964,-0.215695,-2.242687,1.273144,1.036199,-0.422738,0.91575,0.801085,0.464209,2.177052,-1.553355,0.573221,-0.351853,0.490258,0.287825,-0.917396,1.04985,0.516202,0.942951,0.64465,1.021937,0.937523,-0.165577,-2.300133,-2.108675,-0.095604,-0.75895,0.474354,0.251126,-0.110038,0.345658,0.74688,-0.26528,-0.275785,-0.563078,0.492518,0.50577,0.376614,-0.186357,563
-2.980406,8.111985,3.269837,2.497055,8.231674,-5.986544,12.251497,4.20872,3.085985,0.544013,-2.230138,0.274886,-3.275433,2.698077,1.620204,1.398965,-2.802136,-1.886587,4.603067,1.801543,-1.39013,1.170061,-1.476123,1.844241,-2.054951,-4.538119,-2.480672,-1.728415,0.302851,4.245185,1.330266,-1.58657,0.635874,1.513807,-0.008464,-2.321257,1.87546,-1.190361,1.281502,-0.378398,1.506555,-0.171,0.332138,-0.255654,0.346526,0.428747,0.970393,1.034036,-0.117316,0.642355,-0.466448,1.030521,561
-6.558186,-3.84012,2.909752,-2.977275,0.268858,-2.950539,-1.04968,-0.907793,-1.510369,-3.507584,-2.297147,1.214393,0.224528,-0.630492,4.6635,-0.308236,0.37692,0.639286,-0.728571,-1.666377,-0.224016,-1.829103,0.779525,-0.804628,-0.271244,-1.558669,1.364095,-0.196251,1.545183,-0.720964,1.568923,-1.537652,-3.145346,-0.106775,0.946712,0.556724,0.146615,-0.029556,0.208541,0.713828,-0.265921,-1.476815,-1.426366,-0.811575,-1.040876,-0.008981,0.646235,-1.548373,-0.541458,-0.904808,0.712811,0.774501,567
4.00399,-0.778388,0.677717,-0.264131,-1.312052,1.725668,-2.944226,-0.863501,-3.378819,-0.16096,5.20849,2.006182,4.062783,2.657984,-1.587562,-1.569236,2.315661,0.270974,-0.916937,-1.236647,-0.259816,0.547034,1.013298,1.275018,-0.061124,-1.710497,-0.792313,0.784782,1.96166,-1.14379,0.75629,0.232972,0.643198,-2.327577,-1.572195,-2.532997,-0.509035,-1.070543,-1.788745,-1.366256,1.687415,0.466077,-0.867501,1.441668,-0.125081,0.540832,2.100118,1.409131,-0.929156,0.110716,-1.694772,-0.903525,315
5.46023,-1.190181,0.988587,-0.535309,-0.847995,1.69087,-2.637087,-1.940013,-2.045405,-0.807711,5.262303,0.916274,3.66247,2.059763,-1.027454,-1.109938,1.51574,0.186566,0.038221,-0.650165,0.895808,-0.199776,1.199044,2.581172,0.08064,-3.389896,1.012372,0.876644,2.016192,-1.458887,-0.096831,0.549472,-0.590745,1.563943,-0.664256,-1.810009,-0.845784,-3.14916,-2.438244,0.598009,0.337097,1.138698,-0.159305,-0.871992,0.83526,0.542735,0.833331,0.748163,0.469665,0.930171,-1.08212,-3.275967,315
6.205338,-0.763477,1.278352,-0.403886,-0.671187,1.917906,-2.249094,-1.700894,-2.061362,-0.976131,7.64384,1.376629,3.8455,2.010218,-1.190213,-1.918923,2.085864,1.224611,0.85741,-0.47114,0.37944,-0.346225,0.30881,3.138103,0.980048,-2.901527,0.217766,0.7296,2.434964,-0.731702,1.205246,0.643607,-1.345455,2.758858,-1.869946,-1.198149,-0.853612,-1.468164,-2.016606,0.007341,0.641953,0.037611,0.205868,-0.441022,0.680502,0.04002,0.575982,0.496826,0.507665,0.890338,0.243109,-0.005021,315
6.778804,-0.122537,1.038969,-0.426933,-0.094436,1.527821,-1.96406,-1.572362,-2.295202,-0.010595,5.675678,0.783804,1.896185,0.349618,-1.898343,-1.17331,1.629551,-0.261138,2.873222,-0.233132,-1.585231,-0.547507,0.445318,3.872041,0.263907,-0.213838,2.354221,-1.346767,0.384418,-1.940808,0.228384,0.122192,-0.014117,2.480836,-0.622464,-1.73351,-0.932921,-1.632774,-1.784204,2.392223,1.513191,0.112937,-0.536016,-0.531881,0.890828,0.802881,0.31647,-0.619764,0.651365,0.118396,-0.146862,1.803404,315
7.519734,-1.216644,-0.031508,-0.251324,1.104933,2.228757,-2.432953,-0.437023,-1.570217,-0.678695,5.302007,-0.047405,1.899262,0.964049,-1.285029,-0.674691,1.22323,-0.284508,1.189427,-0.491945,-1.018069,0.417156,0.860668,3.603249,-0.966874,-1.52439,2.173279,-0.452624,0.317964,-1.560609,1.628668,1.096718,0.252817,1.38492,-1.428982,-1.284944,-0.927081,-0.402823,-1.241852,1.166241,1.750818,0.810811,-1.629616,0.165325,0.898551,-0.33319,1.28772,0.167666,0.192385,0.96621,-0.816882,0.212452,315
-2.292613,2.471756,-1.897191,2.192195,-0.614446,0.224739,1.596469,2.450099,3.748247,0.112696,-7.313092,2.105182,0.12574,-0.634713,0.510056,-3.550163,-2.976938,0.548499,-0.142422,1.687347,1.633193,-0.641528,1.452222,2.054598,-1.075996,-0.999525,-0.321167,3.47208,-0.94389,0.074631,-0.74523,2.069642,0.097803,-0.370248,0.135522,-0.396419,1.037361,1.284688,-1.26739,0.182687,1.126797,-0.783006,2.043617,1.508302,-1.037126,1.015072,-0.719021,-1.013989,-1.333237,-0.854,-0.146065,0.093243,81
3.669597,-0.900712,8.556211,7.00864,2.914494,-2.577364,-1.140441,-2.927825,-0.754931,-1.107315,0.996805,-1.42354,-4.609517,-2.323635,4.412925,-3.760499,0.105966,2.049646,-4.591809,-0.643069,-0.497067,-4.781229,-0.430862,-6.095345,-8.488258,3.675427,-3.340986,-6.407112,1.150484,0.10732,-0.371558,3.749276,-5.120647,4.503624,0.165122,-4.080499,-0.526411,-0.35405,-2.7145,0.23513,-1.925888,-1.855089,1.957366,-4.16348,-1.459657,-0.410755,3.398714,0.513856,0.958878,0.720561,-0.42554,-0.179002,577
-1.555854,3.066895,4.886838,5.483406,1.096047,-5.070626,4.930414,-4.745428,6.842018,-3.294983,1.025407,-1.126027,1.291459,0.902417,0.320863,-0.368835,-4.05242,2.697424,0.750349,0.109013,1.308275,-2.942109,2.486416,0.588489,1.260737,2.331633,1.610933,0.372271,-1.474294,1.279483,-2.320189,3.895473,2.564388,-1.598707,-0.431236,1.596,-0.943181,2.456668,-0.996,-2.738332,2.111648,0.360587,-1.531951,2.071204,-0.795264,1.168892,0.276533,1.362744,1.300807,-0.601581,0.970028,-1.016918,577
-2.653487,3.059518,0.884315,-1.439141,-0.612579,0.476951,-2.486945,0.698531,-2.43751,-1.071674,-0.601847,4.76166,1.215988,3.494545,-0.924864,0.123813,2.65151,-1.393584,-0.338724,-1.635832,-2.761901,-0.002245,0.436497,1.859902,-0.045561,-1.064219,-0.193896,1.010116,2.690202,-2.220682,1.407751,-0.8868,0.832282,1.756878,1.466649,0.814973,-0.986897,-2.804926,-0.85389,0.089735,0.905503,0.183828,1.526187,-1.95602,0.881597,-0.331212,0.003773,-0.836977,0.449424,0.401178,-0.164326,0.966499,550
-1.557421,4.347711,0.361944,-1.118992,0.843676,1.879698,-2.545012,-0.809702,-1.410309,-0.343386,-0.786289,3.203022,1.112524,1.873017,-1.215629,0.456766,2.175827,-0.760732,-0.308921,-1.512975,-1.821977,-2.683523,1.252367,1.507724,-0.175288,-2.233416,-0.417079,1.481837,0.295341,-0.852665,2.650476,1.212928,0.433673,0.958312,1.787212,-0.782531,-0.036573,-1.923644,-0.573784,0.897457,0.000006,-0.47043,0.189091,-0.623981,-0.053954,-1.241504,0.718088,0.220981,-0.153353,-0.387022,-0.363516,0.10008,550
-6.115524,5.281294,-0.471812,0.344574,3.656994,-1.099178,4.283701,-4.533139,2.138129,1.280145,-0.370696,-1.027041,-0.345582,2.461516,1.620013,-2.778681,-1.441374,1.945214,1.748684,0.761365,-2.591504,1.478239,-0.022708,0.26448,0.390075,-1.038095,2.415552,1.466317,-0.281382,-0.61114,0.091155,-0.562012,0.93014,1.486594,-0.139852,1.438804,-0.275135,-0.174433,-3.022658,-2.164612,-1.574119,0.420683,-0.088697,-0.441928,-1.291702,-0.014496,0.069163,-0.158719,-1.403334,-0.043055,0.047312,-1.100481,582
-7.248376,4.611193,0.063732,2.702686,2.926477,1.114989,4.402242,-4.680751,2.259956,3.286109,1.118477,-0.012056,-0.887237,3.726982,3.086446,-2.677069,-0.796657,-0.541792,2.210601,3.073072,-1.394997,0.496218,0.3086,0.821174,0.494947,0.106116,2.030823,0.11344,-0.916983,-2.999913,-0.33867,-1.141176,-0.206213,-1.513724,-1.21139,0.284862,-1.070927,0.69666,-1.595714,-1.358343,-0.990242,1.070779,-0.432661,-0.538897,-0.020475,-0.330988,-0.671616,0.653692,-0.218601,0.455818,1.77237,-0.955138,582
-9.005655,3.243298,-1.492092,3.513551,2.300589,1.573574,5.929668,-5.638399,2.084723,5.189151,2.55821,-1.131049,-0.359904,4.049917,1.580622,0.050192,-1.386963,-0.224676,0.864928,0.866167,-1.945021,-0.353587,1.739191,0.363818,-0.556057,-0.422733,2.151884,1.851874,-2.060648,-0.981926,-1.597815,-0.601702,1.134488,-0.027404,0.892561,2.307365,-0.659971,-1.160401,-0.642696,-0.534837,-0.955674,-0.44353,0.507468,-0.736065,-0.841223,0.469929,0.803701,0.154266,-1.168422,1.893427,0.252304,-0.668289,582
-8.465039,3.346309,-0.699057,3.157331,3.349535,-1.523491,5.946462,-2.968668,1.76866,4.312181,1.930078,-0.139745,-0.071172,4.720343,1.799517,0.636848,-0.746667,-1.646498,1.120119,3.211688,-1.609472,-0.217451,1.843548,-0.279698,0.192992,-0.497529,0.609261,0.006715,-1.348372,-1.996988,-0.819383,-1.525061,0.281115,0.651066,-0.607259,1.611387,-1.511468,-0.400776,-1.160414,0.056889,-0.621935,-0.291645,-1.341861,-0.06082,0.413856,-1.568909,2.15689,1.916957,-0.182733,1.480063,0.132161,-0.613045,582
-7.513454,4.791005,-2.459617,3.343451,3.090216,-0.826095,4.42052,-5.344366,3.408926,2.001512,1.148609,-2.716925,-0.722894,2.884918,2.111983,-0.431891,0.255559,-1.080202,1.400857,2.645668,-0.08858,-1.025079,2.952918,-0.347893,-0.260522,-2.024783,0.481272,0.357458,-0.48117,-1.96377,0.193184,-2.513422,-1.583805,-0.789381,-0.974665,0.595994,0.116452,-1.4596,0.907441,-0.126892,-1.685646,-0.002877,0.9246,-0.023436,-0.375525,-0.107213,1.130938,0.705194,0.450025,-0.428245,0.486736,-1.642705,582
9.369786,-0.246984,0.59703,-1.510322,-6.588314,-0.838218,1.456114,-0.403186,3.985059,1.889115,-2.0879,0.350147,-3.127072,1.325184,3.742462,2.054887,-1.179609,-0.359826,0.483316,0.153166,0.347118,3.344686,4.910633,-4.148036,0.948822,-1.207852,-2.345251,2.766159,1.974272,-0.603857,-2.622487,-1.109174,4.163065,-1.063674,0.837939,-1.375694,-0.321815,-0.427491,3.360037,1.290081,0.595842,-1.089466,-0.500018,-0.238693,0.415445,-1.631687,1.810439,1.274277,1.047618,0.174107,0.250304,-0.231667,583
9.362152,-0.01744,0.697115,-1.070264,-6.78756,-1.321542,1.25416,-1.436044,4.658296,0.393561,-2.182317,-0.79563,-3.951594,1.123517,3.496611,2.449619,-1.785125,-0.954503,-0.024515,-0.216497,-0.527009,3.99705,3.035971,-4.69946,2.04573,-0.767713,-2.561867,3.501992,1.804057,-1.054113,-2.994041,-1.351188,2.018314,-2.03667,0.659456,-1.830372,-1.417593,-0.702593,3.843485,1.965871,1.9323,-0.795425,-0.357339,1.331229,-0.114892,-1.916459,-1.057003,-0.621089,0.144656,-0.195028,0.870866,-0.447516,583
9.788618,-0.311631,1.848598,-1.231082,-5.084273,-0.450198,1.02483,-1.444737,3.837147,1.150653,-0.39099,-0.345695,-3.155361,1.389234,4.095079,1.630107,0.107098,0.233584,1.377513,0.839219,0.300316,2.62685,5.171253,-4.617842,1.983756,-0.707853,-1.579498,3.203353,2.121167,-0.361908,-0.684319,-1.74378,4.528913,-1.31476,1.922567,-0.990456,-0.519497,0.736871,3.203628,0.640565,0.570783,-1.004495,-0.226103,1.063082,-1.098209,-1.471574,2.660756,1.668991,1.424549,0.813954,0.260178,-0.236485,583
10.253857,-0.601674,-0.003941,-2.014247,-4.03233,-0.633005,0.624413,0.166417,3.502401,2.006232,-1.426837,0.569251,-1.912227,1.512875,4.283179,2.073867,0.673932,-0.222972,1.35834,0.571838,2.224796,1.804213,4.324509,-4.556828,0.138967,-1.905865,-1.700669,4.013855,1.016093,-0.229907,-4.160387,-0.656148,5.482649,-1.907502,2.648066,-2.079112,-0.833195,-1.546748,3.034356,0.190967,-0.112808,-3.323889,-0.82089,1.187395,-1.081507,-1.210058,1.948965,1.070066,-1.316717,-2.132368,-1.761592,0.416134,583
9.65154,0.175775,0.936823,-0.366862,-5.390249,-0.867515,0.992693,-1.006997,3.688573,0.986797,-1.836931,-0.750413,-2.183169,1.27534,3.202304,1.905944,-1.72168,-0.60579,0.143542,-0.657823,1.291492,2.813581,2.135419,-4.537694,1.179281,-1.111989,-1.645726,3.202529,1.202775,-1.237086,-2.812456,-0.744207,2.560693,-2.354908,2.451121,-2.139006,-1.145415,-0.977648,2.640566,1.794495,0.866637,-1.159045,-1.256514,2.274177,-1.14779,-1.317723,0.376298,0.097164,1.689795,-1.886244,0.082374,0.410747,583
2.649699,0.730703,-0.869212,4.672458,-4.169309,-4.572769,-0.754334,-1.452018,10.393432,-5.251015,-0.485423,-1.572795,-10.416072,5.919193,4.566302,-1.042524,-5.364058,2.801455,4.610913,1.413022,3.496145,-1.702833,-0.525585,-5.217434,-0.277788,-1.536702,-0.508268,3.326037,0.360911,-2.502568,-1.218534,-1.098297,-0.768961,4.587587,1.670811,-0.015665,-0.681277,0.803673,-0.875418,-0.973306,-0.935587,-1.314147,1.448981,0.672812,0.72886,-0.93873,-1.710403,-1.276425,1.205002,0.129175,-0.005179,1.142093,584
2.450078,0.880529,-0.693181,4.878448,-3.319069,-3.859743,-0.461708,-1.243368,9.129996,-5.175322,-2.27925,-2.650438,-9.639624,6.799409,2.915461,-0.898774,-5.42406,3.026766,4.058608,1.63254,3.48585,-3.235366,-1.958159,-4.776086,0.465276,-1.347116,-0.791838,1.313027,2.006074,-2.069305,1.739056,0.65287,-0.600161,3.844041,-0.411437,0.330915,1.20582,-1.416477,-0.627813,-0.088255,-0.831245,-1.715707,0.76542,1.082565,-0.064851,-1.15466,0.232918,-1.650958,0.669381,-0.667517,-0.605646,0.104671,584
2.946063,-0.916031,-1.109516,5.507938,-3.336783,-6.40998,-0.826575,-2.741249,12.414528,-6.194459,-2.077204,-2.679323,-12.030002,7.889035,5.11084,-0.207143,-5.846171,3.37892,7.275659,2.840847,2.700783,-2.009503,-2.404109,-7.342317,0.610994,-0.112985,-1.894649,2.597776,2.74265,-1.317326,0.517054,-0.595208,-1.402951,5.738878,-0.803385,-0.508041,2.503789,0.02277,-2.031448,-0.108943,-2.841738,-1.241015,1.992948,1.551878,0.17441,0.40265,-0.264996,-1.103714,1.131668,0.839079,-0.569209,1.032123,584
2.968879,-1.612795,-0.466069,7.972223,-3.717924,-6.505105,-0.444414,-2.913076,13.642748,-7.942194,-1.655168,-3.107295,-14.243169,7.918047,5.040724,-0.247889,-6.759347,3.27577,8.904945,2.25249,2.033204,-1.468294,-1.262471,-7.777229,1.625848,-1.348862,-1.755688,4.732624,3.083196,-0.127768,0.880116,0.902142,-0.34785,7.584108,0.264686,-2.38303,3.95985,-0.613667,-1.780472,-0.533561,-2.899986,0.530642,1.368982,2.238435,-1.66226,0.424414,-1.676516,-0.764806,1.053421,0.60354,-0.381355,-0.970171,584
