@RELATION Gabor_Edge
@ATTRIBUTE a0 NUMERIC
@ATTRIBUTE a1 NUMERIC
@ATTRIBUTE a2 NUMERIC
@ATTRIBUTE a3 NUMERIC
@ATTRIBUTE a4 NUMERIC
@ATTRIBUTE a5 NUMERIC
@ATTRIBUTE a6 NUMERIC
@ATTRIBUTE a7 NUMERIC
@ATTRIBUTE a8 NUMERIC
@ATTRIBUTE a9 NUMERIC
@ATTRIBUTE a10 NUMERIC
@ATTRIBUTE a11 NUMERIC
@ATTRIBUTE a12 NUMERIC
@ATTRIBUTE a13 NUMERIC
@ATTRIBUTE a14 NUMERIC
@ATTRIBUTE a15 NUMERIC
@ATTRIBUTE a16 NUMERIC
@ATTRIBUTE a17 NUMERIC
@ATTRIBUTE a18 NUMERIC
@ATTRIBUTE a19 NUMERIC
@ATTRIBUTE a20 NUMERIC
@ATTRIBUTE a21 NUMERIC
@ATTRIBUTE a22 NUMERIC
@ATTRIBUTE a23 NUMERIC
@ATTRIBUTE a24 NUMERIC
@ATTRIBUTE a25 NUMERIC
@ATTRIBUTE a26 NUMERIC
@ATTRIBUTE a27 NUMERIC
@ATTRIBUTE a28 NUMERIC
@ATTRIBUTE a29 NUMERIC
@ATTRIBUTE a30 NUMERIC
@ATTRIBUTE a31 NUMERIC
@ATTRIBUTE a32 NUMERIC
@ATTRIBUTE a33 NUMERIC
@ATTRIBUTE a34 NUMERIC
@ATTRIBUTE a35 NUMERIC
@ATTRIBUTE a36 NUMERIC
@ATTRIBUTE a37 NUMERIC
@ATTRIBUTE a38 NUMERIC
@ATTRIBUTE a39 NUMERIC
@ATTRIBUTE a40 NUMERIC
@ATTRIBUTE a41 NUMERIC
@ATTRIBUTE a42 NUMERIC
@ATTRIBUTE a43 NUMERIC
@ATTRIBUTE a44 NUMERIC
@ATTRIBUTE a45 NUMERIC
@ATTRIBUTE a46 NUMERIC
@ATTRIBUTE a47 NUMERIC
@ATTRIBUTE a48 NUMERIC
@ATTRIBUTE a49 NUMERIC
@ATTRIBUTE a50 NUMERIC
@ATTRIBUTE a51 NUMERIC
@ATTRIBUTE a52 NUMERIC
@ATTRIBUTE a53 NUMERIC
@ATTRIBUTE a54 NUMERIC
@ATTRIBUTE a55 NUMERIC
@ATTRIBUTE a56 NUMERIC
@ATTRIBUTE a57 NUMERIC
@ATTRIBUTE a58 NUMERIC
@ATTRIBUTE a59 NUMERIC
@ATTRIBUTE a60 NUMERIC
@ATTRIBUTE a61 NUMERIC
@ATTRIBUTE a62 NUMERIC
@ATTRIBUTE a63 NUMERIC
@ATTRIBUTE a64 NUMERIC
@ATTRIBUTE a65 NUMERIC
@ATTRIBUTE a66 NUMERIC
@ATTRIBUTE a67 NUMERIC
@ATTRIBUTE a68 NUMERIC
@ATTRIBUTE a69 NUMERIC
@ATTRIBUTE a70 NUMERIC
@ATTRIBUTE a71 NUMERIC
@ATTRIBUTE a72 NUMERIC
@ATTRIBUTE a73 NUMERIC
@ATTRIBUTE a74 NUMERIC
@ATTRIBUTE a75 NUMERIC
@ATTRIBUTE a76 NUMERIC
@ATTRIBUTE a77 NUMERIC
@ATTRIBUTE a78 NUMERIC
@ATTRIBUTE a79 NUMERIC
@ATTRIBUTE a80 NUMERIC
@ATTRIBUTE a81 NUMERIC
@ATTRIBUTE a82 NUMERIC
@ATTRIBUTE class {0,1,3,5,7,8,9,10,11,12,13,14,16,17,18,19,25,26,37,58,59,60,61,62,63,64,65,66,81,84,85,87,88,89,90,91,92,93,94,95,102,107,108,109,110,111,112,113,114,117,118,119,121,123,124,125,126,127,128,129,130,131,132,133,134,135,139,140,150,151,152,153,154,155,157,158,159,160,161,162,163,164,165,166,168,169,170,171,172,173,174,175,177,178,179,180,181,184,185,186,187,188,190,192,193,194,195,197,198,199,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,230,231,232,233,234,235,237,239,240,241,242,243,246,247,248,250,254,256,259,272,273,274,275,276,277,278,279,280,281,282,283,285,286,287,288,289,291,292,293,294,295,296,297,298,299,300,301,315,320,321,324,325,328,329,330,332,333,334,336,337,338,339,340,341,342,343,344,345,346,347,348,335,349,350,351,352,353,354,355,356,357,364,379,380,382,383,384,385,386,387,388,389,390,391,392,393,394,403,405,408,409,414,415,420,439,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,458,480,481,482,483,484,486,487,488,489,490,491,492,493,494,495,496,497,498,513,514,527,542,544,545,546,547,548,549,550,551,552,553,555,559,560,561,562,563,567,577,582,583,584,585,586,587,588,598,599,634,635,658,670,671}
@DATA
93.0286054169,17.3938697886,2.24353357786,3.38035829221,93.0286054169,17.3938697886,1.30634435448,1.2440878931,93.0286054169,17.3938697886,0.536014381394,1.33151360987,93.0286054169,17.3938697886,0.421667852302,1.01779346329,93.0286054169,17.3938697886,0.60144141655,1.49016230655,93.0286054169,17.3938697886,0.414102758305,1.01008312016,93.0286054169,17.3938697886,0.489569564956,1.21631967336,93.0286054169,17.3938697886,0.431456833126,1.03003648083,13.5421,14.9661,12.5912,15.3769,14.3975,11.4597,6.4288,11.2377,8.8855,10.927,9.3096,8.2676,10.6194,6.8878,9.2884,4.9488,8.6411,5.6789,8.7782,7.7679,7.1048,8.8783,10.0144,7.5709,6.0151,7.4942,4.5961,3.6274,5.8693,3.5403,3.0626,7.9332,2.8342,8.0316,6.4081,7.0196,1.7735,1.1361,-2.4435,-1.5558,1.4791,-2.8981,-0.9687,2.2419,-2.329,-0.4777,4.8706,-5.099,5.1974,-1.6235,0.6115,8
89.6115755406,21.4935995423,2.24340842926,2.96643907079,89.6115755406,21.4935995423,1.51563488739,1.67133688147,89.6115755406,21.4935995423,0.590276743409,1.22698854774,89.6115755406,21.4935995423,0.560302551138,1.12364777643,89.6115755406,21.4935995423,0.646476677192,1.35203044538,89.6115755406,21.4935995423,0.568928783573,1.14646310341,89.6115755406,21.4935995423,0.554765172353,1.15140890141,89.6115755406,21.4935995423,0.551939529132,1.10503769883,14.2778,14.878,11.4673,15.3802,15.2838,11.8832,5.3069,11.5228,9.4744,11.1954,8.6746,7.4328,10.0989,5.9667,9.84,4.3513,9.6185,5.9505,9.9109,7.4862,7.4048,9.0399,9.816,6.5441,4.698,6.1588,3.0897,1.9647,4.8994,2.6267,2.8801,11.3775,3.6586,11.8614,7.0201,6.9601,1.6351,0.7761,-3.2719,-1.8461,1.4608,-3.0691,-1.125,2.9347,-2.2727,0.2534,8.4974,-7.7189,8.2028,-4.8413,-0.06,9
84.2041220739,29.4927832846,1.64686523637,1.96118415628,84.2041220739,29.4927832846,1.87494238056,2.33109473599,84.2041220739,29.4927832846,0.516393815676,1.02270451781,84.2041220739,29.4927832846,0.542658791084,1.08391367722,84.2041220739,29.4927832846,0.536892236202,1.07469919806,84.2041220739,29.4927832846,0.579616560802,1.16413755681,84.2041220739,29.4927832846,0.499948664135,0.985155417923,84.2041220739,29.4927832846,0.51473324288,1.02686282556,17.0543,13.0929,6.6713,11.5338,14.8364,14.4422,6.9887,15.3804,15.616,13.3328,7.0792,4.6561,5.7172,3.2531,8.6487,4.2534,12.8735,2.7788,12.4534,9.3378,15.0329,13.9253,11.0529,5.0847,3.1094,3.564,1.6677,0.4943,1.9079,0.408,0.6325,15.7529,2.0765,14.6582,6.1236,4.5093,-1.1076,-2.8724,-5.9682,-1.9753,0.4546,-1.8963,-1.1734,1.4136,-1.4999,0.2245,15.1204,-13.6764,12.5817,-8.5346,-1.6143,0
88.3869401301,24.4990599895,1.86070406002,2.41036659982,88.3869401301,24.4990599895,1.56304318654,1.73836919548,88.3869401301,24.4990599895,0.506904113842,1.1166731842,88.3869401301,24.4990599895,0.456615535464,0.978020404383,88.3869401301,24.4990599895,0.541845360961,1.19811891449,88.3869401301,24.4990599895,0.469960898388,1.01283548496,88.3869401301,24.4990599895,0.481279484743,1.05966923995,88.3869401301,24.4990599895,0.448864734075,0.957487088547,13.3561,12.984,9.4554,15.4359,18.1966,14.0724,5.2967,11.2029,10.1208,11.3295,8.3539,6.8166,9.7584,5.8798,12.2587,4.7718,10.4691,4.3579,9.2579,6.6256,8.555,10.2724,10.7315,6.7811,4.8769,6.1302,3.1182,1.6067,3.6868,1.7583,2.0624,12.4799,3.1925,12.693,6.1723,5.883,1.7174,0.4591,-3.9504,-1.9042,1.2533,-3.012,-1.5115,2.0801,-1.9285,0.3041,10.4175,-9.2874,9.5005,-6.5207,-0.2893,10
89.8598842233,20.9223220143,2.18745360384,2.87617944798,89.8598842233,20.9223220143,1.56560328828,1.76331696358,89.8598842233,20.9223220143,0.582035781917,1.19911226282,89.8598842233,20.9223220143,0.559092915789,1.11727405047,89.8598842233,20.9223220143,0.634170241266,1.31949831553,89.8598842233,20.9223220143,0.57578891292,1.15891688328,89.8598842233,20.9223220143,0.547809603245,1.125369074,89.8598842233,20.9223220143,0.5460573151,1.08841074541,14.0173,14.2812,10.8699,15.2686,15.7448,12.3782,5.7395,11.7006,9.3869,10.5682,8.2174,7.0146,9.8951,6.0094,10.3549,4.6943,9.7368,6.0693,10.1897,7.8634,7.6294,8.8686,9.2635,6.2583,4.4406,6.1036,3.1835,2.2636,5.2534,2.7823,2.9452,11.2964,3.4515,11.8176,7.1158,7.3267,1.2392,0.3949,-3.0052,-1.8177,1.663,-2.9201,-0.9199,2.9898,-2.4711,0.1629,8.3512,-7.8449,8.3661,-4.7018,0.2109,9
84.0185025792,29.4934276702,1.69198044532,2.02897786149,84.0185025792,29.4934276702,1.84979317928,2.26067173458,84.0185025792,29.4934276702,0.533041570529,1.04492685223,84.0185025792,29.4934276702,0.543160814891,1.06311874113,84.0185025792,29.4934276702,0.556292489939,1.10063665372,84.0185025792,29.4934276702,0.575318522181,1.13515968817,84.0185025792,29.4934276702,0.513150282077,1.00128336696,84.0185025792,29.4934276702,0.517484481572,1.01244375482,16.7097,13.1501,7.0078,12.0026,15.2672,14.3251,6.6795,14.858,15.1693,13.3533,7.3061,4.9228,6.1708,3.5207,9.0245,4.2471,12.4274,2.8978,11.8915,9.0686,14.5087,13.7475,11.1783,5.2796,3.3208,3.8784,1.8222,0.5576,1.9749,0.529,0.804,15.1439,2.264,14.3257,6.1736,4.4917,-0.7612,-2.5692,-5.8987,-1.9588,0.5576,-2.0562,-1.2646,1.4173,-1.4459,0.275,14.3399,-12.8799,12.0617,-8.1521,-1.6819,0
93.7595156924,16.6959143018,2.06139777415,3.11972853683,93.7595156924,16.6959143018,1.2699346963,1.19864989758,93.7595156924,16.6959143018,0.473959390716,1.26751299475,93.7595156924,16.6959143018,0.368514929682,0.955414204028,93.7595156924,16.6959143018,0.531085340799,1.41754656673,93.7595156924,16.6959143018,0.360020402262,0.943322444784,93.7595156924,16.6959143018,0.431734208205,1.15552362681,93.7595156924,16.6959143018,0.380160427272,0.975641263375,13.7169,14.9984,12.4686,15.3088,14.3608,11.4567,6.3372,11.3527,9.03,10.9986,9.2307,8.1601,10.5608,6.7926,9.2025,4.8282,8.751,5.7203,8.9483,7.7768,7.2412,8.9479,9.994,7.469,5.8936,7.3667,4.4823,3.4501,5.7118,3.4701,3.0503,8.1779,2.871,8.3227,6.5106,7.041,1.7067,1.0461,-2.525,-1.5754,1.4731,-2.8844,-1.0322,2.2617,-2.2417,-0.4198,5.1276,-5.3069,5.4517,-1.8121,0.5304,8
85.2210785913,27.2545160119,1.95855415348,2.39782635186,85.2210785913,27.2545160119,1.79435485838,2.07183602947,85.2210785913,27.2545160119,0.607714518396,1.16924164339,85.2210785913,27.2545160119,0.574230950926,1.08815286401,85.2210785913,27.2545160119,0.642286970245,1.24287264709,85.2210785913,27.2545160119,0.598569104571,1.14119612444,85.2210785913,27.2545160119,0.578992243322,1.11314601653,85.2210785913,27.2545160119,0.554261969549,1.04730283333,13.1386,12.1889,8.4581,15.0425,18.3794,15.0408,5.9611,11.7907,9.7539,10.1551,7.3534,6.1012,9.3514,5.7669,12.7351,5.3314,11.9416,4.3988,10.3327,6.7786,8.4194,9.306,9.2442,5.8156,4.191,6.0007,3.0379,1.6461,3.7407,1.5756,1.97,14.9275,3.3516,14.3903,6.3039,6.0794,0.8866,-0.0618,-3.4286,-1.6246,1.8097,-2.9628,-1.3918,2.0946,-2.1651,0.3944,12.9575,-11.5759,11.0387,-8.0864,-0.2245,5
84.829852585,29.029562869,1.63697826314,1.94533273231,84.829852585,29.029562869,1.84384235929,2.28661323303,84.829852585,29.029562869,0.502326068725,1.01371370514,84.829852585,29.029562869,0.521446642085,1.05894893728,84.829852585,29.029562869,0.52400352695,1.06933398802,84.829852585,29.029562869,0.555486087412,1.13610498596,84.829852585,29.029562869,0.485394362539,0.974007440622,84.829852585,29.029562869,0.49622774009,1.00650331321,17.0122,13.1577,6.8335,11.6152,14.7987,14.2928,6.9955,15.2943,15.4593,13.2695,7.123,4.663,5.8908,3.4618,8.704,4.3165,12.6561,2.8805,12.2918,9.2838,14.8497,13.8074,10.9464,5.0407,3.0854,3.6345,1.8059,0.6143,2.1548,0.5597,0.7713,15.5129,2.1844,14.6199,6.0082,4.4045,-1.0423,-2.861,-5.9057,-1.9553,0.5491,-1.8286,-1.1916,1.5405,-1.5951,0.2116,14.7416,-13.3285,12.4355,-8.6117,-1.6037,0
87.8791917468,24.9303289246,1.9627407151,2.57061121119,87.8791917468,24.9303289246,1.56285386426,1.72336956521,87.8791917468,24.9303289246,0.539777963896,1.14960128084,87.8791917468,24.9303289246,0.486013637929,1.00135099499,87.8791917468,24.9303289246,0.580896084186,1.24837029732,87.8791917468,24.9303289246,0.499346415142,1.03779315952,87.8791917468,24.9303289246,0.508878655853,1.0810338099,87.8791917468,24.9303289246,0.477119582808,0.980780060561,13.7057,13.5743,10.0634,15.5165,17.3637,13.3373,5.2006,11.2385,10.1455,11.4942,8.5594,7.1418,10.1444,6.0911,11.5536,4.5785,9.8756,4.4874,9.1779,6.7507,8.4708,10.1076,10.6248,6.854,5.0522,6.3474,3.2744,1.722,3.766,1.8811,2.158,12.1181,3.2456,12.1785,6.2861,5.9132,1.6368,0.5172,-3.7708,-1.8018,1.2952,-3.073,-1.5524,2.044,-1.8849,0.2769,9.9601,-8.8725,8.9329,-5.8924,-0.3729,10
91.8984453061,20.5600729966,1.56365128393,1.98591725214,91.8984453061,20.5600729966,1.49313210418,1.7641759651,91.8984453061,20.5600729966,0.385107454727,1.00168019217,91.8984453061,20.5600729966,0.361078046785,0.929945142558,91.8984453061,20.5600729966,0.403624544829,1.05507291987,91.8984453061,20.5600729966,0.371916768207,0.965339084566,91.8984453061,20.5600729966,0.369548462575,0.962172774553,91.8984453061,20.5600729966,0.351113084199,0.899722078001,14.1712,12.6301,8.2711,13.882,16.9216,14.822,6.3923,12.9097,10.66,10.6991,7.4422,6.0612,8.2441,4.9044,10.7003,4.8704,12.811,4.7949,11.3013,7.511,8.697,9.3936,9.3968,5.9137,4.4363,5.5676,2.8695,1.4471,3.5818,1.8374,2.1381,14.9754,3.0566,14.2646,6.4722,5.9522,0.6966,0.0032,-3.4831,-1.4774,1.1313,-2.6981,-1.4224,2.1347,-1.7444,0.3007,12.8373,-11.9188,11.208,-7.7924,-0.52,7
93.1013272962,16.5611959521,1.93296285259,2.72797921955,93.1013272962,16.5611959521,1.45018852919,1.55723508778,93.1013272962,16.5611959521,0.437400760506,1.07703436388,93.1013272962,16.5611959521,0.420818870738,1.00472314137,93.1013272962,16.5611959521,0.467452456342,1.15753252826,93.1013272962,16.5611959521,0.437464926582,1.04683843554,93.1013272962,16.5611959521,0.41205639949,1.00921674309,93.1013272962,16.5611959521,0.405266376905,0.969513868491,11.3103,12.5688,10.5023,15.7076,17.5735,13.5356,7.6227,11.1792,7.8603,8.5173,8.1635,6.6208,9.7986,7.5912,11.95,6.1794,9.0852,6.2222,9.452,8.5596,6.76,8.2497,8.3557,6.9937,4.9209,7.4671,5.1552,4.991,7.9463,3.8996,3.2068,9.248,2.4515,8.6791,5.3329,6.3425,1.4897,0.106,-1.362,-2.0728,2.5462,-2.3119,-0.1642,2.9553,-4.0467,-0.6928,6.0412,-6.7965,6.2276,-3.3462,1.0096,11
94.6011407702,16.1599531998,1.67881957026,2.40962134572,94.6011407702,16.1599531998,1.20655061517,1.09404505386,94.6011407702,16.1599531998,0.316914690291,0.971409401864,94.6011407702,16.1599531998,0.291477428567,0.846036379145,94.6011407702,16.1599531998,0.347267121822,1.07303293965,94.6011407702,16.1599531998,0.296538801738,0.863010810728,94.6011407702,16.1599531998,0.29447979918,0.896703653032,94.6011407702,16.1599531998,0.286831768959,0.836516986364,12.9599,14.2331,11.7597,16.7849,16.577,12.0529,5.1779,10.4546,8.0997,9.7967,8.3775,7.8263,11.2075,6.9796,11.3016,4.9051,8.8126,6.06,9.4032,7.2303,6.6238,7.9684,8.9153,6.729,5.2403,7.0805,3.6921,2.6344,5.4784,2.9293,2.9288,10.587,3.2082,11.1126,7.0896,7.7823,1.3446,0.9469,-2.1863,-1.4887,1.8402,-3.3884,-1.0577,2.844,-2.5491,-0.0005,7.6582,-7.3788,7.9044,-4.023,0.6927,12
85.31030288,28.7164015772,1.62960851744,1.95507859897,85.31030288,28.7164015772,1.78639690799,2.20873180013,85.31030288,28.7164015772,0.483943912746,1.00493185232,85.31030288,28.7164015772,0.495437776005,1.03146906998,85.31030288,28.7164015772,0.505653948888,1.06068568205,85.31030288,28.7164015772,0.527021623516,1.1059802253,85.31030288,28.7164015772,0.467687232338,0.965673188621,85.31030288,28.7164015772,0.471793786225,0.980040249173,16.8609,13.1873,6.9745,11.8496,15.012,14.1821,6.8541,15.0794,15.3673,13.3266,7.2842,4.8677,6.1594,3.5736,8.8604,4.2167,12.1796,2.8602,12.0681,9.2362,14.7214,13.802,11.1743,5.2815,3.3052,3.9237,1.882,0.6209,2.0899,0.5401,0.7424,14.9222,2.162,14.3583,6.0389,4.4353,-0.9194,-2.6277,-5.8928,-1.9763,0.6185,-2.0417,-1.2611,1.469,-1.5498,0.2023,14.1798,-12.7602,12.1963,-8.3194,-1.6036,0
92.9674076306,17.0858400255,1.79601212266,2.42729188404,92.9674076306,17.0858400255,1.46404654095,1.60343909506,92.9674076306,17.0858400255,0.411143987755,1.04462517819,92.9674076306,17.0858400255,0.390227430401,0.959049981274,92.9674076306,17.0858400255,0.441697554785,1.13010334745,92.9674076306,17.0858400255,0.405018169053,0.999483678381,92.9674076306,17.0858400255,0.386492519256,0.973681743682,92.9674076306,17.0858400255,0.378293054283,0.928295337145,11.1507,12.279,10.0317,15.7078,18.371,13.9873,7.2835,11.1889,7.7436,8.2814,7.8818,6.1835,9.5525,7.2014,12.4932,6.1822,9.3989,6.4528,9.9084,8.7203,6.5903,8.0517,8.005,6.5965,4.3847,7.0924,4.7071,4.6058,8.0358,3.8648,3.1825,10.2351,2.6315,9.8402,5.5963,6.5804,1.4614,-0.0467,-1.4085,-2.2118,2.7077,-2.3853,-0.1013,3.43,-4.171,-0.6823,7.0526,-7.6036,7.2087,-4.2439,0.9841,11
93.3098615049,17.7561154126,1.91247327837,2.81028872501,93.3098615049,17.7561154126,1.26294436573,1.20208529437,93.3098615049,17.7561154126,0.416275966408,1.12900812757,93.3098615049,17.7561154126,0.36414679569,0.935821392696,93.3098615049,17.7561154126,0.455930682437,1.23932306367,93.3098615049,17.7561154126,0.365958327511,0.944975497534,93.3098615049,17.7561154126,0.386561134009,1.04548938996,93.3098615049,17.7561154126,0.362755214766,0.931784650629,13.0381,14.4713,12.0606,16.5839,16.1283,11.8506,5.352,10.5152,8.2206,10.1727,8.7231,8.1171,11.236,6.9663,10.8334,4.9234,8.6263,5.8468,9.1839,7.1505,6.5943,8.1578,9.3447,7.1384,5.6022,7.2625,3.9862,2.8009,5.4096,2.9741,2.9346,9.8654,3.1703,10.4452,6.8892,7.4246,1.5635,1.1869,-2.2063,-1.5362,1.6603,-3.2763,-1.1853,2.6087,-2.4355,-0.0395,6.9308,-6.6951,7.2749,-3.556,0.5354,12
83.6291961644,29.6561671753,1.70863192934,2.04080154837,83.6291961644,29.6561671753,1.95162249534,2.42521034556,83.6291961644,29.6561671753,0.552217184166,1.05156662942,83.6291961644,29.6561671753,0.586064896779,1.12422412104,83.6291961644,29.6561671753,0.57370242394,1.1044273227,83.6291961644,29.6561671753,0.625471553453,1.20759160612,83.6291961644,29.6561671753,0.536112333576,1.01501340495,83.6291961644,29.6561671753,0.556135869091,1.06567093079,17.194,13.2723,6.8758,11.4799,14.5139,14.1083,7.0612,15.4945,15.5438,13.2835,7.1218,4.6951,5.8176,3.3945,8.365,4.1952,12.5365,3.0739,12.6525,9.3207,14.7154,13.6333,10.8747,5.0426,3.0707,3.5903,1.764,0.6244,2.14,0.5836,0.7961,15.3686,2.1296,14.9397,6.1792,4.5477,-1.0821,-2.7586,-5.8321,-1.9719,0.5196,-1.8263,-1.1396,1.5156,-1.5564,0.2125,14.5725,-13.239,12.8101,-8.7605,-1.6315,0
89.4727736008,22.2736839658,1.77110295428,2.26156206091,89.4727736008,22.2736839658,1.75878164103,2.14939979581,89.4727736008,22.2736839658,0.519357487569,1.11667116724,89.4727736008,22.2736839658,0.514402640958,1.09638669694,89.4727736008,22.2736839658,0.546515634195,1.18762720053,89.4727736008,22.2736839658,0.53646454748,1.14922417664,89.4727736008,22.2736839658,0.502735805848,1.07596464691,89.4727736008,22.2736839658,0.495538031066,1.05509126797,14.6964,12.5731,7.8671,13.1068,16.1738,14.7497,7.1247,13.7085,11.39,10.6681,7.1756,5.5822,7.6126,4.7347,10.2752,4.9821,12.632,4.8419,11.812,8.2936,9.7909,9.8875,9.2393,5.6256,4.0296,5.1606,2.8986,1.9596,4.3139,2.0482,2.1629,13.8253,2.6292,13.5791,6.5057,6.3441,0.0966,-0.6482,-3.6137,-1.596,1.131,-2.262,-0.939,2.3543,-2.2657,0.1147,11.6624,-11.1961,10.9499,-7.0734,-0.1616,0
79.7442130973,36.3848871637,1.90774071732,2.9354394765,79.7442130973,36.3848871637,1.14741348538,1.30138036131,79.7442130973,36.3848871637,0.510492460831,1.27294735716,79.7442130973,36.3848871637,0.323725766714,0.825158208322,79.7442130973,36.3848871637,0.562318770169,1.3980852892,79.7442130973,36.3848871637,0.314088232482,0.818277626596,79.7442130973,36.3848871637,0.470481779293,1.18033539085,79.7442130973,36.3848871637,0.34568487582,0.853666721724,14.6463,16.7495,13.9354,16.6792,14.6756,10.1743,3.1787,9.9612,10.5722,15.039,12.5398,11.4905,14.5107,7.3593,9.2304,3.1132,5.2224,1.6572,4.8342,4.4311,7.6737,12.5221,17.3111,12.7237,10.618,11.5601,5.9056,1.1866,1.8709,0.7821,0.7071,5.6311,0.9517,5.2574,2.4556,2.8431,4.8484,4.789,-4.5874,-2.1057,0.9421,-5.6545,-4.719,0.6843,-1.0888,-0.075,4.924,-4.6794,4.3057,-2.8018,0.3875,13
84.8772630875,28.6265090863,1.6872441213,2.00660046927,84.8772630875,28.6265090863,1.87046120862,2.30664507213,84.8772630875,28.6265090863,0.523256625582,1.03412831402,84.8772630875,28.6265090863,0.545711655573,1.08375176422,84.8772630875,28.6265090863,0.545119374601,1.08993077595,84.8772630875,28.6265090863,0.581704535992,1.16084261184,84.8772630875,28.6265090863,0.506539599684,0.995149121794,84.8772630875,28.6265090863,0.519323291035,1.03036221625,17.2922,13.4083,7.0147,11.5559,14.4683,13.826,7.0051,15.4295,15.6558,13.3301,7.158,4.7454,6.0088,3.5226,8.3429,4.0907,11.928,3.0898,12.4007,9.7273,14.7998,13.5446,10.7219,5.0668,3.151,3.7819,1.8582,0.7368,2.2554,0.6742,0.873,14.6846,2.2457,14.4662,6.4675,4.6722,-1.2552,-2.8227,-5.6551,-1.9158,0.6309,-1.9237,-1.1214,1.5186,-1.5812,0.1988,13.8116,-12.4389,12.2205,-7.9987,-1.7953,0
89.4480480088,23.2715544396,2.31043501185,3.21154097144,89.4480480088,23.2715544396,1.28913592903,1.1610845985,89.4480480088,23.2715544396,0.608078143326,1.37404343043,89.4480480088,23.2715544396,0.466536511984,1.02322132415,89.4480480088,23.2715544396,0.664291606483,1.49223335955,89.4480480088,23.2715544396,0.453932340667,1.00500530352,89.4480480088,23.2715544396,0.56575810505,1.28836639309,89.4480480088,23.2715544396,0.479713598812,1.03772970923,13.961,16.0339,13.5269,16.8858,14.9949,10.3706,4.1645,10.0624,8.8907,12.0358,9.9343,9.0924,12.2103,7.0398,9.4558,3.7792,7.8266,5.4298,8.12,6.1853,6.2504,8.7955,10.5813,7.7141,6.138,7.5247,3.9047,1.8821,3.7627,2.292,2.7359,10.6788,4.051,10.8384,6.6269,6.2236,2.5451,1.7858,-2.8672,-1.5761,1.3867,-3.62,-2.0226,1.8806,-1.4707,0.4439,7.9429,-6.6278,6.7874,-4.2115,-0.4033,14
80.7499418709,35.898260811,1.81795116331,2.82697767525,80.7499418709,35.898260811,1.12067300283,1.23713817148,80.7499418709,35.898260811,0.463709809696,1.22365759828,80.7499418709,35.898260811,0.292712503099,0.788829386221,80.7499418709,35.898260811,0.5111915268,1.34578997558,80.7499418709,35.898260811,0.284547082866,0.783053647501,80.7499418709,35.898260811,0.427302540814,1.13386662018,80.7499418709,35.898260811,0.312267758763,0.816277520562,14.6053,16.7363,13.9464,16.7306,14.7369,10.1811,3.1715,9.8919,10.4946,14.9541,12.484,11.4603,14.534,7.3796,9.3403,3.1491,5.2491,1.7033,4.8106,4.441,7.6291,12.4142,17.1646,12.6697,10.5744,11.5743,5.9309,1.2583,1.9429,0.8322,0.7411,5.6309,0.9675,5.1948,2.5092,2.966,4.7851,4.7504,-4.4949,-2.0953,0.9999,-5.6434,-4.6726,0.6846,-1.1107,-0.0911,4.8898,-4.6634,4.2273,-2.6856,0.4568,13
83.0360031019,29.9061993701,1.74012384654,2.05157817005,83.0360031019,29.9061993701,2.01226498469,2.4917201516,83.0360031019,29.9061993701,0.579573580886,1.07232028024,83.0360031019,29.9061993701,0.614927450967,1.14841191835,83.0360031019,29.9061993701,0.604153115886,1.12787424759,83.0360031019,29.9061993701,0.655875762428,1.23407503121,83.0360031019,29.9061993701,0.560133375723,1.03107746149,83.0360031019,29.9061993701,0.583142681206,1.08719078378,16.9931,13.1322,6.855,11.5464,14.6749,14.1913,7.1958,15.4114,15.2812,12.9475,7.0081,4.5837,5.9265,3.5632,8.6373,4.3475,12.4351,3.231,12.6073,9.4316,14.4895,13.2797,10.4146,4.8563,2.9983,3.7601,1.917,0.8767,2.4871,0.799,0.9825,15.2518,2.2091,14.6769,6.2691,4.7325,-1.2098,-2.8651,-5.5583,-1.858,0.7618,-1.8431,-1.0403,1.6104,-1.6881,0.1835,14.2693,-13.0427,12.4678,-8.4078,-1.5366,0
90.8001044534,21.8672399045,2.13242423968,3.03023274636,90.8001044534,21.8672399045,1.24566279072,1.07835741718,90.8001044534,21.8672399045,0.529087358234,1.29420580775,90.8001044534,21.8672399045,0.406324955538,0.961233550816,90.8001044534,21.8672399045,0.577328040696,1.40596892955,90.8001044534,21.8672399045,0.397153208247,0.948983818193,90.8001044534,21.8672399045,0.492620133277,1.2131772326,90.8001044534,21.8672399045,0.416691684143,0.974830118074,13.6044,15.7728,13.4603,17.2342,15.4879,10.5699,4.0646,9.8059,8.5156,11.616,9.7602,9.122,12.4924,7.2154,9.9309,3.9013,7.7398,5.5253,8.0893,6.092,5.9901,8.4059,10.279,7.6816,6.2093,7.7052,3.9852,1.9564,3.7787,2.3063,2.7409,10.7151,4.0227,11.0017,6.7638,6.4579,2.4158,1.8731,-2.5974,-1.4723,1.4959,-3.72,-2.0288,1.8223,-1.4724,0.4346,7.9742,-6.6924,6.979,-4.2379,-0.3059,14
