@RELATION GSCM_all
@ATTRIBUTE a0 NUMERIC
@ATTRIBUTE a1 NUMERIC
@ATTRIBUTE a2 NUMERIC
@ATTRIBUTE a3 NUMERIC
@ATTRIBUTE a4 NUMERIC
@ATTRIBUTE a5 NUMERIC
@ATTRIBUTE a6 NUMERIC
@ATTRIBUTE a7 NUMERIC
@ATTRIBUTE a8 NUMERIC
@ATTRIBUTE a9 NUMERIC
@ATTRIBUTE a10 NUMERIC
@ATTRIBUTE a11 NUMERIC
@ATTRIBUTE a12 NUMERIC
@ATTRIBUTE a13 NUMERIC
@ATTRIBUTE a14 NUMERIC
@ATTRIBUTE a15 NUMERIC
@ATTRIBUTE a16 NUMERIC
@ATTRIBUTE a17 NUMERIC
@ATTRIBUTE a18 NUMERIC
@ATTRIBUTE a19 NUMERIC
@ATTRIBUTE a20 NUMERIC
@ATTRIBUTE a21 NUMERIC
@ATTRIBUTE a22 NUMERIC
@ATTRIBUTE a23 NUMERIC
@ATTRIBUTE a24 NUMERIC
@ATTRIBUTE a25 NUMERIC
@ATTRIBUTE a26 NUMERIC
@ATTRIBUTE a27 NUMERIC
@ATTRIBUTE a28 NUMERIC
@ATTRIBUTE a29 NUMERIC
@ATTRIBUTE a30 NUMERIC
@ATTRIBUTE a31 NUMERIC
@ATTRIBUTE a32 NUMERIC
@ATTRIBUTE a33 NUMERIC
@ATTRIBUTE a34 NUMERIC
@ATTRIBUTE a35 NUMERIC
@ATTRIBUTE a36 NUMERIC
@ATTRIBUTE a37 NUMERIC
@ATTRIBUTE a38 NUMERIC
@ATTRIBUTE a39 NUMERIC
@ATTRIBUTE a40 NUMERIC
@ATTRIBUTE a41 NUMERIC
@ATTRIBUTE a42 NUMERIC
@ATTRIBUTE a43 NUMERIC
@ATTRIBUTE a44 NUMERIC
@ATTRIBUTE a45 NUMERIC
@ATTRIBUTE a46 NUMERIC
@ATTRIBUTE a47 NUMERIC
@ATTRIBUTE a48 NUMERIC
@ATTRIBUTE a49 NUMERIC
@ATTRIBUTE a50 NUMERIC
@ATTRIBUTE a51 NUMERIC
@ATTRIBUTE a52 NUMERIC
@ATTRIBUTE a53 NUMERIC
@ATTRIBUTE a54 NUMERIC
@ATTRIBUTE a55 NUMERIC
@ATTRIBUTE a56 NUMERIC
@ATTRIBUTE a57 NUMERIC
@ATTRIBUTE a58 NUMERIC
@ATTRIBUTE a59 NUMERIC
@ATTRIBUTE class {0,1,3,5,7,8,9,10,11,12,13,14,16,17,18,19,25,26,37,58,59,60,61,62,63,64,65,66,81,84,85,87,88,89,90,91,92,93,94,95,102,107,108,109,110,111,112,113,114,117,118,119,121,123,124,125,126,127,128,129,130,131,132,133,134,135,139,140,150,151,152,153,154,155,157,158,159,160,161,162,163,164,165,166,168,169,170,171,172,173,174,175,177,178,179,180,181,184,185,186,187,188,190,192,193,194,195,197,198,199,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,230,231,232,233,234,235,237,239,240,241,242,243,246,247,248,250,254,256,259,272,273,274,275,276,277,278,279,280,281,282,283,285,286,287,288,289,291,292,293,294,295,296,297,298,299,300,301,315,320,321,324,325,328,329,330,332,333,334,336,337,338,339,340,341,342,343,344,345,346,347,348,335,349,350,351,352,353,354,355,356,357,364,379,380,382,383,384,385,386,387,388,389,390,391,392,393,394,403,405,408,409,414,415,420,439,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,458,480,481,482,483,484,486,487,488,489,490,491,492,493,494,495,496,497,498,513,514,527,542,544,545,546,547,548,549,550,551,552,553,555,559,560,561,562,563,567,577,582,583,584,585,586,587,588,598,599,634,635,658,670,671}
@DATA
58577.0,12131.0,649710.0,47935.0,22723.0,637795.0,56777.0,13934.0,647131.0,59207.0,11502.0,649067.0,47431.0,23219.0,638076.0,47935.0,22723.0,637795.0,43890.0,26729.0,633021.0,59207.0,11502.0,649067.0,37034.0,33560.0,627191.0,28125.0,42383.0,616277.0,32424.0,38072.0,620380.0,49487.0,21126.0,637639.0,27738.0,42802.0,617407.0,15349.0,54980.0,601843.0,23421.0,46950.0,610220.0,40972.0,29512.0,627466.0,20599.0,49886.0,609780.0,12357.0,57793.0,597213.0,17811.0,52423.0,603489.0,34435.0,35916.0,619291.0,551
93233.0,16142.0,731011.0,89134.0,20165.0,725589.0,94617.0,14776.0,731587.0,84863.0,24529.0,721319.0,77565.0,31689.0,714855.0,89134.0,20165.0,725589.0,80195.0,29056.0,715912.0,84863.0,24529.0,721319.0,62657.0,46465.0,699470.0,69721.0,39317.0,704436.0,66406.0,42655.0,700921.0,61424.0,47824.0,696142.0,48933.0,60072.0,685254.0,51924.0,56794.0,684963.0,53717.0,55104.0,687082.0,40732.0,68324.0,673776.0,38722.0,70173.0,674544.0,39565.0,68799.0,670966.0,44462.0,64088.0,676708.0,28864.0,79950.0,660273.0,552
65650.0,12442.0,666123.0,62826.0,15230.0,661940.0,67422.0,10734.0,666973.0,59847.0,18308.0,658961.0,53596.0,24377.0,653652.0,62826.0,15230.0,661940.0,56966.0,21111.0,655203.0,59847.0,18308.0,658961.0,42035.0,35818.0,641675.0,48200.0,29658.0,645586.0,46958.0,31000.0,643924.0,42380.0,35693.0,639766.0,31412.0,46340.0,630619.0,34915.0,42704.0,630619.0,37874.0,39942.0,633595.0,27121.0,50830.0,622825.0,24138.0,53527.0,622900.0,26126.0,51252.0,620157.0,31515.0,46138.0,626011.0,19017.0,58787.0,613050.0,552
95935.0,17972.0,823626.0,91811.0,22035.0,818146.0,98541.0,15464.0,825385.0,87674.0,26327.0,814009.0,78466.0,35264.0,805667.0,91811.0,22035.0,818146.0,83493.0,30386.0,809045.0,87674.0,26327.0,814009.0,61834.0,51717.0,788548.0,70618.0,42927.0,795172.0,69133.0,44571.0,793443.0,62597.0,51272.0,787153.0,46656.0,66777.0,772824.0,51413.0,61782.0,774239.0,55960.0,57529.0,779068.0,40628.0,73059.0,763460.0,36073.0,77253.0,761687.0,38585.0,74283.0,759664.0,46576.0,66672.0,768507.0,28392.0,85071.0,749483.0,552
73915.0,12942.0,522471.0,70807.0,16015.0,518073.0,75798.0,11120.0,523433.0,68413.0,18502.0,515679.0,61345.0,25398.0,509552.0,70807.0,16015.0,518073.0,64917.0,21934.0,511297.0,68413.0,18502.0,515679.0,49411.0,37207.0,497282.0,55401.0,31240.0,501066.0,54447.0,32317.0,499595.0,50704.0,36138.0,496369.0,38414.0,48088.0,485941.0,41166.0,45263.0,485268.0,44716.0,41949.0,488647.0,34864.0,51883.0,478966.0,29951.0,56447.0,477122.0,31452.0,54762.0,474000.0,37081.0,49470.0,479812.0,25438.0,61201.0,467986.0,552
85788.0,15226.0,721790.0,82337.0,18633.0,716944.0,87181.0,13860.0,722294.0,77769.0,23270.0,712377.0,71017.0,29910.0,706537.0,82337.0,18633.0,716944.0,73636.0,27321.0,707396.0,77769.0,23270.0,712377.0,56989.0,43853.0,692029.0,64442.0,36360.0,697214.0,60703.0,40132.0,693151.0,55646.0,45298.0,688422.0,44052.0,56714.0,678607.0,47979.0,52621.0,678959.0,48902.0,51790.0,680061.0,36325.0,64482.0,667314.0,34260.0,66415.0,668347.0,36604.0,63781.0,665813.0,40278.0,60256.0,670164.0,25284.0,75361.0,654506.0,552
75378.0,13994.0,702379.0,72226.0,17089.0,697954.0,77800.0,11632.0,704013.0,69262.0,20168.0,694990.0,61747.0,27485.0,688291.0,72226.0,17089.0,697954.0,66410.0,22930.0,691386.0,69262.0,20168.0,694990.0,48768.0,40333.0,674850.0,55713.0,33370.0,679750.0,55531.0,33694.0,679293.0,50000.0,39330.0,674037.0,36803.0,52189.0,662404.0,40578.0,48259.0,662944.0,45516.0,43581.0,668083.0,32968.0,56235.0,655334.0,28092.0,60795.0,653208.0,30184.0,58416.0,650881.0,38114.0,50868.0,659474.0,22997.0,66063.0,643694.0,552
84561.0,15474.0,705919.0,80879.0,19119.0,700973.0,87219.0,12913.0,707808.0,78144.0,21987.0,698239.0,69506.0,30360.0,690404.0,80879.0,19119.0,700973.0,74639.0,25413.0,694009.0,78144.0,21987.0,698239.0,55179.0,44519.0,675616.0,62539.0,37212.0,680955.0,62597.0,37345.0,680780.0,57131.0,42918.0,675550.0,42008.0,57561.0,661946.0,45807.0,53668.0,662578.0,51513.0,48287.0,668542.0,38506.0,61431.0,655282.0,32265.0,67197.0,651683.0,34564.0,64643.0,649686.0,43285.0,56328.0,659206.0,27559.0,72233.0,642689.0,552
87481.0,15978.0,720663.0,84091.0,19339.0,715953.0,90761.0,12783.0,723127.0,81148.0,22394.0,713011.0,71952.0,31373.0,704649.0,84091.0,19339.0,715953.0,78280.0,25207.0,709353.0,81148.0,22394.0,713011.0,57133.0,46052.0,689352.0,65511.0,37730.0,695596.0,66292.0,37126.0,696085.0,59679.0,43804.0,689767.0,43357.0,59724.0,675062.0,48468.0,54566.0,676798.0,55165.0,48172.0,683692.0,40340.0,63071.0,668675.0,32439.0,70562.0,663606.0,36365.0,66486.0,662920.0,46627.0,56620.0,673898.0,28164.0,75163.0,654726.0,552
77287.0,13601.0,654260.0,73906.0,16921.0,649584.0,78607.0,12352.0,654708.0,70590.0,20367.0,646269.0,64047.0,26684.0,640622.0,73906.0,16921.0,649584.0,66514.0,24346.0,641359.0,70590.0,20367.0,646269.0,51445.0,39112.0,627639.0,57634.0,32939.0,631659.0,54907.0,35836.0,628518.0,51163.0,39692.0,625191.0,39733.0,50671.0,615525.0,42743.0,47541.0,615156.0,44265.0,46356.0,616649.0,33988.0,56747.0,606406.0,30901.0,59382.0,606261.0,32685.0,57326.0,603474.0,36351.0,54148.0,607510.0,24126.0,66484.0,594922.0,552
125097.0,23014.0,1163909.0,119711.0,28353.0,1157093.0,128495.0,19744.0,1166604.0,114648.0,33590.0,1152030.0,102678.0,45202.0,1140820.0,119711.0,28353.0,1157093.0,109251.0,38914.0,1145960.0,114648.0,33590.0,1152030.0,81258.0,66361.0,1118762.0,92409.0,55351.0,1127723.0,90824.0,57246.0,1126154.0,82566.0,65595.0,1117881.0,61387.0,85988.0,1098238.0,67468.0,79938.0,1100768.0,74094.0,73860.0,1108067.0,54134.0,93927.0,1087437.0,46854.0,100294.0,1083038.0,50550.0,96500.0,1081843.0,61877.0,85954.0,1094501.0,37887.0,110051.0,1069187.0,552
97585.0,22431.0,1311569.0,84105.0,35889.0,1296667.0,101461.0,18625.0,1314937.0,101299.0,18787.0,1313861.0,76657.0,43263.0,1289733.0,84105.0,35889.0,1296667.0,84079.0,35963.0,1296156.0,101299.0,18787.0,1313861.0,57274.0,62547.0,1269447.0,52281.0,67573.0,1262539.0,67937.0,52051.0,1278626.0,85033.0,35006.0,1295289.0,40414.0,79303.0,1251691.0,29592.0,90109.0,1237564.0,54301.0,65616.0,1263623.0,70363.0,49617.0,1278330.0,28524.0,91093.0,1238901.0,20988.0,98538.0,1226704.0,44449.0,75386.0,1252416.0,59002.0,60900.0,1264709.0,553
117451.0,25333.0,2044197.0,101372.0,41371.0,2026658.0,120713.0,22135.0,2047362.0,120995.0,21850.0,2046281.0,93675.0,49009.0,2019054.0,101372.0,41371.0,2026658.0,99864.0,42912.0,2025085.0,120995.0,21850.0,2046281.0,71395.0,71199.0,1995400.0,63964.0,78607.0,1986458.0,80228.0,62469.0,2004028.0,101740.0,41028.0,2024234.0,51668.0,90846.0,1974289.0,36860.0,105542.0,1956564.0,63032.0,79578.0,1985419.0,84406.0,58275.0,2004110.0,37551.0,104890.0,1958782.0,27030.0,115205.0,1943944.0,50804.0,91715.0,1971782.0,70952.0,71635.0,1987865.0,553
178238.0,25029.0,1614322.0,159785.0,43460.0,1594460.0,180406.0,22914.0,1616287.0,183884.0,19433.0,1618559.0,154489.0,48688.0,1589382.0,159785.0,43460.0,1594460.0,158362.0,44916.0,1592855.0,183884.0,19433.0,1618559.0,132160.0,70906.0,1565886.0,120058.0,83055.0,1552157.0,137226.0,65998.0,1570344.0,166006.0,37265.0,1598105.0,111309.0,91629.0,1543886.0,85159.0,117789.0,1514721.0,117074.0,86086.0,1548828.0,148851.0,54359.0,1578413.0,92605.0,110204.0,1524034.0,63456.0,139300.0,1490512.0,98384.0,104689.0,1528797.0,132582.0,70556.0,1559638.0,555
141101.0,22147.0,1294311.0,128943.0,34274.0,1280803.0,146714.0,16609.0,1299535.0,142656.0,20665.0,1294516.0,119814.0,43300.0,1272092.0,128943.0,34274.0,1280803.0,130793.0,32483.0,1282280.0,142656.0,20665.0,1294516.0,99362.0,63591.0,1250735.0,96664.0,66372.0,1246261.0,115519.0,47691.0,1265692.0,123110.0,40160.0,1272707.0,79820.0,82960.0,1230301.0,67083.0,95726.0,1214466.0,101059.0,62079.0,1249924.0,104420.0,58780.0,1251803.0,61716.0,100883.0,1211314.0,44154.0,118410.0,1189344.0,88073.0,74980.0,1235644.0,87146.0,75977.0,1232336.0,555
159190.0,24044.0,1535968.0,142888.0,40318.0,1518262.0,162630.0,20642.0,1539143.0,164671.0,18593.0,1540045.0,136318.0,46834.0,1511980.0,142888.0,40318.0,1518262.0,142856.0,40376.0,1517976.0,164671.0,18593.0,1540045.0,114726.0,68340.0,1489282.0,105810.0,77274.0,1478678.0,123811.0,59369.0,1497551.0,147566.0,35642.0,1520434.0,94566.0,88415.0,1468019.0,73037.0,109909.0,1443424.0,105583.0,77531.0,1477957.0,131065.0,52069.0,1501452.0,76769.0,106122.0,1449127.0,53511.0,129284.0,1421436.0,88516.0,94519.0,1459537.0,115623.0,67419.0,1483548.0,555
96026.0,14769.0,1018759.0,88231.0,22508.0,1009525.0,96327.0,14563.0,1018231.0,91073.0,19815.0,1012367.0,82012.0,28613.0,1004158.0,88231.0,22508.0,1009525.0,82509.0,28294.0,1003006.0,91073.0,19815.0,1012367.0,68670.0,41746.0,990270.0,67266.0,43216.0,986569.0,69559.0,41150.0,988657.0,72638.0,38156.0,991941.0,56232.0,53975.0,977288.0,48678.0,61505.0,966037.0,57888.0,52742.0,975572.0,55638.0,55053.0,973001.0,45241.0,64794.0,965718.0,35372.0,74529.0,950774.0,48570.0,61988.0,964835.0,41950.0,68651.0,957362.0,559
103447.0,18055.0,915924.0,97224.0,24204.0,908332.0,106228.0,15311.0,917952.0,98261.0,23277.0,909370.0,86455.0,34906.0,898347.0,97224.0,24204.0,908332.0,91737.0,29703.0,902116.0,98261.0,23277.0,909370.0,70410.0,50782.0,881745.0,74773.0,46418.0,883951.0,78070.0,43272.0,887104.0,76576.0,44860.0,885758.0,55472.0,65555.0,866247.0,54903.0,66024.0,862181.0,65420.0,55832.0,873102.0,56630.0,64705.0,863915.0,43014.0,77877.0,853200.0,41760.0,78915.0,847130.0,54833.0,66325.0,861166.0,40895.0,80346.0,846275.0,560
73547.0,13330.0,623065.0,69295.0,17552.0,617582.0,75517.0,11412.0,624266.0,69094.0,17810.0,617382.0,61093.0,25687.0,610166.0,69295.0,17552.0,617582.0,64774.0,22084.0,612338.0,69094.0,17810.0,617382.0,49361.0,37317.0,597990.0,53087.0,33595.0,599744.0,54637.0,32117.0,601056.0,52622.0,34183.0,599283.0,38602.0,47996.0,586763.0,38876.0,47603.0,583946.0,45365.0,41272.0,590655.0,37632.0,49045.0,582709.0,29686.0,56843.0,577367.0,29318.0,56967.0,572795.0,38088.0,48420.0,582264.0,26424.0,60114.0,569911.0,560
102629.0,16175.0,1164460.0,95058.0,23715.0,1155384.0,103682.0,15280.0,1164644.0,97306.0,21637.0,1157633.0,87402.0,31169.0,1148657.0,95058.0,23715.0,1155384.0,89289.0,29602.0,1148792.0,97306.0,21637.0,1157633.0,73066.0,45233.0,1133793.0,73167.0,45305.0,1131458.0,75779.0,43016.0,1133852.0,77318.0,41518.0,1135613.0,59656.0,58370.0,1119864.0,53567.0,64541.0,1109901.0,63322.0,55361.0,1119984.0,58884.0,59811.0,1115226.0,48108.0,69717.0,1107750.0,39728.0,77999.0,1094135.0,53196.0,65379.0,1108444.0,43883.0,74647.0,1098302.0,559
194636.0,47583.0,2561502.0,190185.0,52008.0,2555747.0,218477.0,23933.0,2585964.0,185743.0,56666.0,2551305.0,150007.0,91951.0,2514992.0,190185.0,52008.0,2555747.0,197256.0,45112.0,2563454.0,185743.0,56666.0,2551305.0,108529.0,133150.0,2471653.0,142460.0,99430.0,2504855.0,177670.0,64650.0,2542586.0,134016.0,108349.0,2496411.0,72746.0,168656.0,2434007.0,100430.0,141133.0,2459687.0,159809.0,82452.0,2523454.0,88445.0,153868.0,2447702.0,53106.0,188022.0,2412502.0,69468.0,171759.0,2425598.0,144787.0,97408.0,2507169.0,56981.0,185269.0,2413111.0,561
88501.0,15897.0,1259877.0,77701.0,26670.0,1247765.0,88607.0,15881.0,1259579.0,85958.0,18529.0,1256022.0,73302.0,30967.0,1243782.0,77701.0,26670.0,1247765.0,73298.0,31147.0,1242977.0,85958.0,18529.0,1256022.0,59166.0,44970.0,1228754.0,52938.0,51261.0,1220816.0,58973.0,45417.0,1227373.0,68575.0,35867.0,1236453.0,46927.0,57093.0,1215606.0,33323.0,70688.0,1199035.0,46904.0,57425.0,1214032.0,53421.0,50964.0,1219133.0,38034.0,65870.0,1205804.0,23023.0,80811.0,1186561.0,38479.0,65785.0,1204338.0,42255.0,62067.0,1205793.0,562
91869.0,14464.0,1266505.0,81269.0,25033.0,1254653.0,91218.0,15172.0,1265587.0,89211.0,17175.0,1262595.0,77975.0,28248.0,1251650.0,81269.0,25033.0,1254653.0,76448.0,29887.0,1249590.0,89211.0,17175.0,1262595.0,64915.0,41194.0,1237634.0,57677.0,48460.0,1228876.0,62420.0,43843.0,1234352.0,72861.0,33463.0,1244060.0,53256.0,52737.0,1225023.0,37977.0,67974.0,1207015.0,50018.0,56166.0,1220747.0,58230.0,48014.0,1227268.0,43895.0,61984.0,1214708.0,25795.0,79961.0,1192685.0,40412.0,65704.0,1209928.0,46680.0,59475.0,1213570.0,562
116534.0,20896.0,986620.0,104135.0,33258.0,972793.0,119987.0,17505.0,989320.0,118518.0,18969.0,987176.0,96404.0,40913.0,965832.0,104135.0,33258.0,972793.0,103002.0,34434.0,970927.0,118518.0,18969.0,987176.0,77221.0,59962.0,946014.0,72767.0,64457.0,939362.0,86598.0,50773.0,953126.0,100788.0,36634.0,967383.0,59606.0,77449.0,927759.0,46314.0,90711.0,910882.0,71365.0,65927.0,936510.0,84404.0,52942.0,948972.0,45671.0,91254.0,913188.0,33665.0,103153.0,896217.0,59232.0,77960.0,923016.0,71683.0,65572.0,934235.0,563
121797.0,22047.0,1141084.0,108829.0,34997.0,1126764.0,125677.0,18279.0,1144424.0,123844.0,20103.0,1141779.0,100502.0,43177.0,1119015.0,108829.0,34997.0,1126764.0,108003.0,35914.0,1125420.0,123844.0,20103.0,1141779.0,80106.0,63392.0,1097865.0,75754.0,67868.0,1091588.0,90926.0,52946.0,1107019.0,105125.0,38770.0,1120958.0,61442.0,81905.0,1078419.0,47791.0,95605.0,1061552.0,75140.0,68680.0,1089917.0,87748.0,56085.0,1101504.0,46984.0,96230.0,1063163.0,34106.0,109088.0,1045775.0,62551.0,81212.0,1076017.0,74168.0,69594.0,1085827.0,563
100090.0,22498.0,1478299.0,97446.0,25111.0,1474292.0,110550.0,12146.0,1488405.0,95319.0,27368.0,1472166.0,78874.0,43548.0,1456109.0,97446.0,25111.0,1474292.0,99712.0,22918.0,1476242.0,95319.0,27368.0,1472166.0,59007.0,63209.0,1435321.0,74506.0,47822.0,1449053.0,89752.0,32795.0,1464988.0,70140.0,52463.0,1444691.0,41200.0,80825.0,1416586.0,54181.0,67863.0,1426513.0,80600.0,41854.0,1454560.0,47603.0,74886.0,1419944.0,29504.0,92331.0,1403960.0,38682.0,83083.0,1408812.0,72980.0,49381.0,1445669.0,31042.0,91315.0,1401186.0,561
129153.0,15903.0,905939.0,121592.0,23445.0,896993.0,130188.0,14991.0,906206.0,123917.0,21262.0,899318.0,113978.0,30899.0,890190.0,121592.0,23445.0,896993.0,115771.0,29374.0,890437.0,123917.0,21262.0,899318.0,99399.0,45277.0,875064.0,99197.0,45627.0,872675.0,101844.0,43258.0,875174.0,103755.0,41383.0,877233.0,85388.0,59081.0,860517.0,78267.0,66313.0,849867.0,88486.0,56567.0,860494.0,84426.0,60657.0,856026.0,72237.0,72030.0,846837.0,60211.0,84113.0,829960.0,76067.0,68943.0,846755.0,66439.0,78578.0,836188.0,567
112391.0,18290.0,1248205.0,100402.0,30235.0,1234767.0,112936.0,17795.0,1248134.0,111876.0,18849.0,1246241.0,94845.0,35721.0,1229852.0,100402.0,30235.0,1234767.0,95814.0,34831.0,1229608.0,111876.0,18849.0,1246241.0,78001.0,52441.0,1212211.0,71924.0,58515.0,1204078.0,79482.0,51046.0,1211906.0,94565.0,36062.0,1226722.0,62167.0,68155.0,1195579.0,47176.0,83027.0,1177163.0,64362.0,66016.0,1195451.0,78672.0,51825.0,1208667.0,48342.0,81873.0,1180940.0,33007.0,96932.0,1160862.0,52275.0,77930.0,1182052.0,65680.0,64651.0,1193549.0,315
114179.0,18790.0,1460150.0,101266.0,31672.0,1445716.0,114401.0,18645.0,1459777.0,114593.0,18452.0,1459043.0,96120.0,36726.0,1441190.0,101266.0,31672.0,1445716.0,96422.0,36563.0,1440312.0,114593.0,18452.0,1459043.0,78820.0,53891.0,1423005.0,71437.0,61317.0,1413503.0,79242.0,53649.0,1421684.0,97620.0,35352.0,1439686.0,62500.0,70097.0,1405786.0,45817.0,86708.0,1385555.0,63410.0,69361.0,1404433.0,81848.0,51014.0,1421586.0,48322.0,84178.0,1390694.0,32362.0,99929.0,1369789.0,50915.0,81727.0,1390529.0,69115.0,63604.0,1406542.0,315
141153.0,24371.0,1934392.0,124418.0,41069.0,1916131.0,141943.0,23684.0,1934868.0,142634.0,22992.0,1934347.0,117727.0,47636.0,1909780.0,124418.0,41069.0,1916131.0,119150.0,46411.0,1910580.0,142634.0,22992.0,1934347.0,95205.0,69983.0,1886088.0,85720.0,79540.0,1874755.0,97339.0,68137.0,1887297.0,121537.0,44016.0,1910572.0,74029.0,90989.0,1863739.0,52755.0,112245.0,1839153.0,77394.0,87981.0,1865898.0,101976.0,63483.0,1888374.0,55854.0,109003.0,1844383.0,36076.0,128653.0,1819854.0,61581.0,103675.0,1848647.0,86449.0,78898.0,1870227.0,315
103040.0,18023.0,1602226.0,90021.0,31017.0,1587699.0,102968.0,18179.0,1601669.0,103744.0,17403.0,1601422.0,85863.0,35066.0,1584055.0,90021.0,31017.0,1587699.0,85641.0,35430.0,1582887.0,103744.0,17403.0,1601422.0,69390.0,51401.0,1566594.0,61092.0,59736.0,1556324.0,69205.0,51759.0,1565028.0,87904.0,33162.0,1583133.0,53931.0,66725.0,1550147.0,37079.0,83504.0,1529905.0,54453.0,66391.0,1548867.0,73386.0,47566.0,1566204.0,41035.0,79493.0,1536256.0,26215.0,94113.0,1516651.0,43347.0,77362.0,1536367.0,61951.0,58871.0,1552372.0,315
109794.0,18913.0,1584080.0,95550.0,33130.0,1568194.0,109088.0,19693.0,1582656.0,110326.0,18444.0,1582969.0,91746.0,36836.0,1565131.0,95550.0,33130.0,1568194.0,90208.0,38519.0,1562161.0,110326.0,18444.0,1582969.0,74510.0,53931.0,1547011.0,64819.0,63682.0,1534950.0,72405.0,56242.0,1542770.0,93554.0,35151.0,1563682.0,58530.0,69780.0,1530138.0,39767.0,88513.0,1507431.0,56624.0,71928.0,1525417.0,78113.0,50500.0,1545771.0,45110.0,83090.0,1515804.0,28284.0,99770.0,1493490.0,44895.0,83538.0,1512140.0,66000.0,62505.0,1531196.0,315
104398.0,21233.0,833609.0,97907.0,27696.0,825761.0,111353.0,14359.0,839803.0,101801.0,23909.0,829655.0,84625.0,40881.0,813258.0,97907.0,27696.0,825761.0,98166.0,27483.0,825293.0,101801.0,23909.0,829655.0,66534.0,58845.0,794592.0,72788.0,52627.0,798744.0,85781.0,39774.0,811616.0,80000.0,45642.0,805956.0,51139.0,74142.0,778593.0,52080.0,73114.0,776174.0,74454.0,50979.0,799025.0,60498.0,65044.0,784592.0,40574.0,84615.0,767418.0,39855.0,85122.0,762085.0,65353.0,59929.0,788689.0,45972.0,79442.0,768205.0,81
242638.0,22917.0,1777778.0,228605.0,36898.0,1762122.0,244024.0,21640.0,1778598.0,239807.0,25846.0,1773324.0,220348.0,45008.0,1754470.0,228605.0,36898.0,1762122.0,222861.0,42712.0,1755854.0,239807.0,25846.0,1773324.0,198614.0,66517.0,1731752.0,192695.0,72518.0,1723616.0,202082.0,63377.0,1733520.0,215199.0,50350.0,1746120.0,177459.0,87415.0,1709650.0,158063.0,106811.0,1686450.0,181697.0,83627.0,1711604.0,191195.0,74219.0,1719582.0,156990.0,107612.0,1688251.0,125006.0,139476.0,1650922.0,161733.0,103436.0,1690129.0,167961.0,97292.0,1693877.0,577
168638.0,37028.0,1887725.0,162197.0,43455.0,1879777.0,185148.0,20763.0,1903866.0,164217.0,41693.0,1881797.0,134033.0,71329.0,1852026.0,162197.0,43455.0,1879777.0,166261.0,39631.0,1883475.0,164217.0,41693.0,1881797.0,101975.0,103067.0,1818890.0,122472.0,82857.0,1837457.0,148345.0,57527.0,1864058.0,125838.0,80052.0,1840823.0,73858.0,130951.0,1789609.0,88591.0,116398.0,1801002.0,131457.0,74391.0,1845673.0,90687.0,115182.0,1803098.0,51370.0,153250.0,1765914.0,65408.0,139324.0,1775165.0,117343.0,88480.0,1830063.0,63903.0,141940.0,1773660.0,577
64762.0,11638.0,753694.0,60069.0,16285.0,747625.0,67185.0,9263.0,755236.0,63166.0,13280.0,750722.0,53713.0,22584.0,742162.0,60069.0,16285.0,747625.0,58376.0,17986.0,745094.0,63166.0,13280.0,750722.0,43328.0,32863.0,731299.0,44840.0,31325.0,730583.0,49973.0,26269.0,735393.0,50869.0,25485.0,736612.0,33886.0,42237.0,721339.0,31278.0,44661.0,715250.0,42098.0,34008.0,726237.0,39670.0,36556.0,723642.0,26465.0,49606.0,713384.0,22689.0,53046.0,704869.0,35351.0,40620.0,718208.0,30768.0,45316.0,712948.0,550
70881.0,13338.0,897981.0,65166.0,19035.0,890948.0,73553.0,10731.0,899993.0,69279.0,15004.0,895061.0,58138.0,25993.0,884589.0,65166.0,19035.0,890948.0,63360.0,20876.0,888514.0,69279.0,15004.0,895061.0,46071.0,37975.0,871873.0,47294.0,36773.0,871142.0,53614.0,30551.0,877507.0,55374.0,28855.0,879224.0,35228.0,48763.0,860353.0,31862.0,52054.0,853800.0,44528.0,39555.0,867172.0,42751.0,41398.0,864696.0,27489.0,56455.0,851931.0,23189.0,60593.0,843205.0,37081.0,46914.0,858483.0,33251.0,50805.0,853277.0,550
123393.0,23667.0,1078930.0,118021.0,29006.0,1072138.0,130637.0,16580.0,1085420.0,116509.0,30706.0,1070626.0,100978.0,45827.0,1055927.0,118021.0,29006.0,1072138.0,115156.0,32007.0,1068542.0,116509.0,30706.0,1070626.0,79685.0,66836.0,1034091.0,90792.0,55929.0,1042924.0,100560.0,46536.0,1052563.0,87692.0,59453.0,1039827.0,60125.0,86136.0,1013965.0,66327.0,80048.0,1016533.0,87208.0,59810.0,1037839.0,61592.0,85454.0,1011806.0,45080.0,100959.0,998316.0,49106.0,96938.0,997374.0,77138.0,69805.0,1026394.0,43127.0,103808.0,991410.0,582
